FA001_tgt.mdl:: res 020; https://www.thingiverse.com/thing:2967592 (Adeptus Titanicus scale Sabre Tank Hunter)
FD121_src.mdl:: res 100; https://www.thingiverse.com/thing:2969525 (Millennium Falcon (Solo) Magnet)
FD122_src.mdl:: res 100; https://www.thingiverse.com/thing:161029 & https://www.thingiverse.com/thing:15198 (Paulos Tiger & All Alphabet Letters A-Z)
FD123_src.mdl:: res 100; https://www.thingiverse.com/thing:2972934 (Salvini in Bertelli)
FD124_src.mdl:: res 100; https://www.thingiverse.com/thing:2969221 (sword)
FD125_src.mdl:: res 100; https://www.thingiverse.com/thing:2950608 (tree)
FD126_src.mdl:: res 100; https://www.thingiverse.com/thing:2969390 (Unicamel)
FD127_src.mdl:: res 100; https://www.thingiverse.com/thing:2942036 (zigeunerwagen)
FD128_src.mdl:: res 100; https://www.thingiverse.com/thing:2966274 (wurst, die fahrt, wurst wohin)
FD129_src.mdl:: res 100; https://www.thingiverse.com/thing:182138 (Fly)
FD130_src.mdl:: res 100; https://www.thingiverse.com/thing:182074 (Beetle)
FD131_src.mdl:: res 100; https://www.thingiverse.com/thing:182085 (Butterfly)
FD132_src.mdl:: res 100; https://www.thingiverse.com/thing:182183 (Hercules)
FD133_src.mdl:: res 100; https://www.thingiverse.com/thing:182099 (Cicada)
FD134_src.mdl:: res 100; https://www.thingiverse.com/thing:182134 (Dragonfly)
FD135_src.mdl:: res 100; https://www.thingiverse.com/thing:182289 (Stagbeetle)
FD136_src.mdl:: res 100; https://www.thingiverse.com/thing:182363 (Scorpion)
FD137_src.mdl:: res 120; https://www.thingiverse.com/thing:2987654 (Gloomhaven Tree with Leaves)
FD138_src.mdl:: res 120; https://www.thingiverse.com/thing:2369655 (Jungle tree (Minecraft))
FD139_src.mdl:: res 120; https://www.thingiverse.com/thing:2967550 (Sprinkles Benchy)
FD140_src.mdl:: res 120; https://www.thingiverse.com/thing:2969134 (A10 warthog)
FD141_src.mdl:: res 120; https://www.thingiverse.com/thing:2967347 (Beach chair)
FD142_src.mdl:: res 120; https://www.thingiverse.com/thing:2969038 (Steampunk Butterfly)
FD143_src.mdl:: res 120; https://www.thingiverse.com/thing:2956587 (TEATRO)
FD144_src.mdl:: res 120; https://www.thingiverse.com/thing:2969621 (Chest)
FD145_src.mdl:: res 120; https://www.thingiverse.com/thing:4096 (Dragon)
FD146_src.mdl:: res 120; https://www.thingiverse.com/thing:2968243 (Gnomedalf)
FD147_src.mdl:: res 120; https://www.thingiverse.com/thing:937942 & https://www.thingiverse.com/thing:15198 (Saint Louis Gateway Arch & All Alphabet Letters A-Z)
FD148_src.mdl:: res 120; https://www.thingiverse.com/thing:2957447 (kleeblatt zum quadrat)
FD149_src.mdl:: res 120; https://www.thingiverse.com/thing:2966868 (Server PSU end pieces)
FD150_src.mdl:: res 120; https://www.thingiverse.com/thing:2956034 (crib / gitterbett - lion)
FD151_src.mdl:: res 120; https://www.thingiverse.com/thing:2969474 (Pineapple Box)
FD152_src.mdl:: res 120; https://www.thingiverse.com/thing:2969862 (sink trap cap)
FD153_src.mdl:: res 120; https://www.thingiverse.com/thing:2973081 (Washburn Profile Emblem)
FD154_src.mdl:: res 120; https://www.thingiverse.com/thing:2967946 (Woody's Hat (Toy Story))
FD155_src.mdl:: res 120; https://www.thingiverse.com/thing:182334 (Tyrannosaurus)
FD156_src.mdl:: res 120; https://www.thingiverse.com/thing:182327 (Triceratops)
FD157_src.mdl:: res 130; https://www.thingiverse.com/thing:21637 (Duomo di Milano)
FD158_src.mdl:: res 130; https://www.thingiverse.com/thing:35798 (Reims Cathedral Kitset)
FD159_src.mdl:: res 140; https://www.thingiverse.com/thing:2953333 (traffic light / ampel)
FD160_src.mdl:: res 140; https://www.thingiverse.com/thing:2973020 (Business Card Case)
FD161_src.mdl:: res 140; https://www.thingiverse.com/thing:2969754 (Dungeon door)
FD162_src.mdl:: res 140; https://www.thingiverse.com/thing:2937050 (parabolic antenna - alien surfgirls ver)
FD163_src.mdl:: res 140; https://www.thingiverse.com/thing:2971374 (Strawberry Planter)
FD164_src.mdl:: res 150; https://www.thingiverse.com/thing:437576 (Piggy Bank)
FD165_src.mdl:: res 150; https://www.thingiverse.com/thing:1388237 (Wireframe Skull Pencil Holder (For The Love of Dog))
FD166_src.mdl:: res 160; https://www.thingiverse.com/thing:2965524 (Spinner Huricane)
FD167_src.mdl:: res 160; https://www.thingiverse.com/thing:2966680 (keychain heart julie)
FD168_src.mdl:: res 160; https://www.thingiverse.com/thing:2953521 (schnitzelklopfer - meathammer)
FD169_src.mdl:: res 160; https://www.thingiverse.com/thing:2968546 (Lazy UAZ)
FD170_src.mdl:: res 160; https://www.thingiverse.com/thing:2972854 (Schafberg mountain / Salzkammergut / Austria)
FD171_src.mdl:: res 160; https://www.thingiverse.com/thing:1423364 (Star Trek USS Enterprise Ultimate Collection)
FD172_src.mdl:: res 160; https://www.thingiverse.com/thing:1423364 (Star Trek USS Enterprise Ultimate Collection)
FD173_src.mdl:: res 180; https://www.thingiverse.com/thing:2967790 (Crazy Bird Feeder)
FD174_src.mdl:: res 180; https://www.thingiverse.com/thing:2972794 (Bumpy Chess Set (modified to remove gap b/w board and pieces))
FD175_src.mdl:: res 180; https://www.thingiverse.com/thing:2966731 (hotrod)
FD176_src.mdl:: res 180; https://www.thingiverse.com/thing:2956034 (crib / gitterbett - lion)
FD177_src.mdl:: res 180; https://www.thingiverse.com/thing:2969803 (Safe Handle)
FD178_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FD179_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FD180_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FD181_src.mdl:: res 200; https://www.thingiverse.com/thing:2942157 (clock)
FD182_src.mdl:: res 200; https://www.thingiverse.com/thing:2947395 (plane)
FD183_src.mdl:: res 200; https://www.thingiverse.com/thing:2972905 (Revolving Ring)
FD184_src.mdl:: res 200; https://www.thingiverse.com/thing:2967414 (Tesseract)
FD185_src.mdl:: res 200; https://www.thingiverse.com/thing:2966619 (vw dali)
FD186_src.mdl:: res 220; https://www.thingiverse.com/thing:34343 (Rodin's The Thinker)
FR001_src.mdl:: res 020; https://www.thingiverse.com/thing:2914452 (pot)
FR001_tgt.mdl:: res 020; https://www.thingiverse.com/thing:4096 (Dragon)
FR002_src.mdl:: res 020; https://www.thingiverse.com/thing:4096 (Dragon)
FR002_tgt.mdl:: res 020; https://www.thingiverse.com/thing:2972762 (Rhombic Dodecahedron d12)
FR003_src.mdl:: res 020; https://www.thingiverse.com/thing:2972762 (Rhombic Dodecahedron d12)
FR003_tgt.mdl:: res 020; https://www.thingiverse.com/thing:2914452 (pot)
FR004_src.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR004_tgt.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR005_src.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR005_tgt.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR006_src.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR006_tgt.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR007_src.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR007_tgt.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR008_src.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR008_tgt.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR009_src.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR009_tgt.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR010_src.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR010_tgt.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR011_src.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR011_tgt.mdl:: res 020; https://www.thingiverse.com/thing:15198 (All Alphabet Letters A-Z)
FR012_src.mdl:: res 030; geometric (sphere)
FR012_tgt.mdl:: res 030; geometric (cube)
FR013_src.mdl:: res 030; geometric (cube)
FR013_tgt.mdl:: res 030; geometric (sphere)
FR014_src.mdl:: res 030; geometric (sphere)
FR014_tgt.mdl:: res 030; geometric (sphereHollow)
FR015_src.mdl:: res 030; geometric (sphereHollow)
FR015_tgt.mdl:: res 030; geometric (sphere)
FR016_src.mdl:: res 030; geometric (cube)
FR016_tgt.mdl:: res 030; geometric (cubeHollow)
FR017_src.mdl:: res 030; geometric (cubeHollow)
FR017_tgt.mdl:: res 030; geometric (cube)
FR018_src.mdl:: res 030; geometric (cubeHollow)
FR018_tgt.mdl:: res 030; geometric (sphereHollow)
FR019_src.mdl:: res 030; geometric (sphereHollow)
FR019_tgt.mdl:: res 030; geometric (cubeHollow)
FR020_src.mdl:: res 030; geometric (pyramid)
FR020_tgt.mdl:: res 030; geometric (pyramidTall)
FR021_src.mdl:: res 030; geometric (pyramidTall)
FR021_tgt.mdl:: res 030; geometric (pyramid)
FR022_src.mdl:: res 030; geometric (pyramidHollow)
FR022_tgt.mdl:: res 030; geometric (pyramidTallHollow)
FR023_src.mdl:: res 030; geometric (pyramidTallHollow)
FR023_tgt.mdl:: res 030; geometric (pyramidHollow)
FR024_src.mdl:: res 030; geometric (sphere)
FR024_tgt.mdl:: res 030; geometric (sphereSpiral)
FR025_src.mdl:: res 030; geometric (sphereSpiral)
FR025_tgt.mdl:: res 030; geometric (sphere)
FR026_src.mdl:: res 030; geometric (sphere)
FR026_tgt.mdl:: res 030; geometric (sphereHollowSpiralInv)
FR027_src.mdl:: res 030; geometric (cylinder)
FR027_tgt.mdl:: res 030; geometric (coneHollowSpiral)
FR028_src.mdl:: res 030; geometric (cylinderHollowSpiral)
FR028_tgt.mdl:: res 030; geometric (cone)
FR029_src.mdl:: res 030; geometric (cube)
FR029_tgt.mdl:: res 030; geometric (mengerSponge)
FR030_src.mdl:: res 030; geometric (cube)
FR030_tgt.mdl:: res 030; geometric (mengerSpongeInv)
FR031_src.mdl:: res 030; geometric (octahedron)
FR031_tgt.mdl:: res 030; geometric (octahedronHollow)
FR032_src.mdl:: res 030; geometric (octahedronHollow)
FR032_tgt.mdl:: res 030; geometric (octahedron)
FR033_src.mdl:: res 030; geometric (mengerSponge)
FR033_tgt.mdl:: res 030; geometric (mengerSpongeInv)
FR034_src.mdl:: res 030; geometric (mengerSpongeInv)
FR034_tgt.mdl:: res 030; geometric (mengerSponge)
FR035_src.mdl:: res 040; https://www.thingiverse.com/thing:2918393 (mexican hat)
FR035_tgt.mdl:: res 040; https://www.thingiverse.com/thing:2967946 (Woody's Hat (Toy Story))
FR036_src.mdl:: res 040; https://www.thingiverse.com/thing:2967946 (Woody's Hat (Toy Story))
FR036_tgt.mdl:: res 040; https://www.thingiverse.com/thing:2918393 (mexican hat)
FR037_src.mdl:: res 040; https://www.thingiverse.com/thing:88208 (Stanford Bunny -- Digitized!)
FR037_tgt.mdl:: res 040; https://www.thingiverse.com/thing:852078 (Utah teapot (solid))
FR038_src.mdl:: res 040; https://www.thingiverse.com/thing:852078 (Utah teapot (solid))
FR038_tgt.mdl:: res 040; https://www.thingiverse.com/thing:88208 (Stanford Bunny -- Digitized!)
FR039_src.mdl:: res 040; geometric (cube)
FR039_tgt.mdl:: res 040; https://www.thingiverse.com/thing:852078 (Utah teapot (solid))
FR040_src.mdl:: res 040; geometric (cube)
FR040_tgt.mdl:: res 040; https://www.thingiverse.com/thing:88208 (Stanford Bunny -- Digitized!)
FR041_src.mdl:: res 040; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR041_tgt.mdl:: res 040; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR042_src.mdl:: res 040; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR042_tgt.mdl:: res 040; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR043_src.mdl:: res 040; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR043_tgt.mdl:: res 040; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR044_src.mdl:: res 040; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR044_tgt.mdl:: res 040; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR045_src.mdl:: res 050; https://www.thingiverse.com/thing:305669 (Aquaticus the Water Dragon)
FR045_tgt.mdl:: res 050; https://www.thingiverse.com/thing:305448 (Eruptron the Volcano Dragon)
FR046_src.mdl:: res 050; https://www.thingiverse.com/thing:305448 (Eruptron the Volcano Dragon)
FR046_tgt.mdl:: res 050; https://www.thingiverse.com/thing:305669 (Aquaticus the Water Dragon)
FR047_src.mdl:: res 050; geometric (cube)
FR047_tgt.mdl:: res 050; https://www.thingiverse.com/thing:305669 (Aquaticus the Water Dragon)
FR048_src.mdl:: res 050; geometric (cube)
FR048_tgt.mdl:: res 050; https://www.thingiverse.com/thing:305448 (Eruptron the Volcano Dragon)
FR049_src.mdl:: res 050; https://www.thingiverse.com/thing:7953 (Coffee Mug)
FR049_tgt.mdl:: res 050; https://www.thingiverse.com/thing:24464 (Coffee Mug)
FR050_src.mdl:: res 050; https://www.thingiverse.com/thing:24464 (Coffee Mug)
FR050_tgt.mdl:: res 050; https://www.thingiverse.com/thing:7953 (Coffee Mug)
FR051_src.mdl:: res 050; https://www.thingiverse.com/thing:7953 (Coffee Mug)
FR051_tgt.mdl:: res 050; geometric (cube)
FR052_src.mdl:: res 050; https://www.thingiverse.com/thing:24464 (Coffee Mug)
FR052_tgt.mdl:: res 050; geometric (cube)
FR053_src.mdl:: res 060; https://www.thingiverse.com/thing:2966530 (Baby raptor)
FR053_tgt.mdl:: res 060; https://www.thingiverse.com/thing:2972844 (Chicken Rooster - Ayam Jago)
FR054_src.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR054_tgt.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR055_src.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR055_tgt.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR056_src.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR056_tgt.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR057_src.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR057_tgt.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR058_src.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR058_tgt.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR059_src.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR059_tgt.mdl:: res 060; https://www.thingiverse.com/thing:1355370 (Stone Landmarks, Buildings, and Structures)
FR060_src.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR060_tgt.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR061_src.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR061_tgt.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR062_src.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR062_tgt.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR063_src.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR063_tgt.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR064_src.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR064_tgt.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR065_src.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR065_tgt.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR066_src.mdl:: res 070; geometric (cube)
FR066_tgt.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR067_src.mdl:: res 070; https://www.thingiverse.com/thing:1930665 (Modular Castle Playset (3D-printable))
FR067_tgt.mdl:: res 070; geometric (cube)
FR068_src.mdl:: res 080; https://www.thingiverse.com/thing:651022 (Stonehenge)
FR068_tgt.mdl:: res 080; https://www.thingiverse.com/thing:47622 (Metropolis)
FR069_src.mdl:: res 080; https://www.thingiverse.com/thing:47622 (Metropolis)
FR069_tgt.mdl:: res 080; https://www.thingiverse.com/thing:651022 (Stonehenge)
FR070_src.mdl:: res 080; https://www.thingiverse.com/thing:2914452 (pot)
FR070_tgt.mdl:: res 080; https://www.thingiverse.com/thing:2972934 (Salvini in Bertelli)
FR071_src.mdl:: res 090; https://www.thingiverse.com/thing:34812 (Minecraft Lighthouse)
FR071_tgt.mdl:: res 090; https://www.thingiverse.com/thing:903863 (Minecraft Wizard's Tower)
FR072_src.mdl:: res 090; https://www.thingiverse.com/thing:34441 (Minecraft castle)
FR072_tgt.mdl:: res 090; https://www.thingiverse.com/thing:159622 (Minecraft castle)
FR073_src.mdl:: res 090; https://www.thingiverse.com/thing:159622 (Minecraft castle)
FR073_tgt.mdl:: res 090; https://www.thingiverse.com/thing:216333 (Minecraft castle from our medieval server)
FR074_src.mdl:: res 090; geometric (cube)
FR074_tgt.mdl:: res 090; https://www.thingiverse.com/thing:903863 (Minecraft Wizard's Tower)
FR075_src.mdl:: res 090; geometric (cube)
FR075_tgt.mdl:: res 090; https://www.thingiverse.com/thing:1157525 (MineCraft Castle)
FR076_src.mdl:: res 100; geometric (sphere)
FR076_tgt.mdl:: res 100; https://www.thingiverse.com/thing:2968062 (ball)
FR077_src.mdl:: res 100; https://www.thingiverse.com/thing:2983348 (LOWPOLY spider)
FR077_tgt.mdl:: res 100; https://www.thingiverse.com/thing:182138 (Fly)
FR078_src.mdl:: res 100; https://www.thingiverse.com/thing:182138 (Fly)
FR078_tgt.mdl:: res 100; https://www.thingiverse.com/thing:182074 (Beetle)
FR079_src.mdl:: res 100; https://www.thingiverse.com/thing:182074 (Beetle)
FR079_tgt.mdl:: res 100; https://www.thingiverse.com/thing:182085 (Butterfly)
FR080_src.mdl:: res 100; https://www.thingiverse.com/thing:182085 (Butterfly)
FR080_tgt.mdl:: res 100; https://www.thingiverse.com/thing:182183 (Hercules)
FR081_src.mdl:: res 100; https://www.thingiverse.com/thing:182183 (Hercules)
FR081_tgt.mdl:: res 100; https://www.thingiverse.com/thing:182099 (Cicada)
FR082_src.mdl:: res 100; https://www.thingiverse.com/thing:182099 (Cicada)
FR082_tgt.mdl:: res 100; https://www.thingiverse.com/thing:182134 (Dragonfly)
FR083_src.mdl:: res 100; https://www.thingiverse.com/thing:182134 (Dragonfly)
FR083_tgt.mdl:: res 100; https://www.thingiverse.com/thing:182289 (Stagbeetle)
FR084_src.mdl:: res 100; https://www.thingiverse.com/thing:182289 (Stagbeetle)
FR084_tgt.mdl:: res 100; https://www.thingiverse.com/thing:182363 (Scorpion)
FR085_src.mdl:: res 100; https://www.thingiverse.com/thing:182363 (Scorpion)
FR085_tgt.mdl:: res 100; https://www.thingiverse.com/thing:2983348 (LOWPOLY spider)
FR086_src.mdl:: res 120; https://www.thingiverse.com/thing:2950608 (tree)
FR086_tgt.mdl:: res 120; https://www.thingiverse.com/thing:2987654 (Gloomhaven Tree with Leaves)
FR087_src.mdl:: res 120; https://www.thingiverse.com/thing:2987654 (Gloomhaven Tree with Leaves)
FR087_tgt.mdl:: res 120; https://www.thingiverse.com/thing:2369655 (Jungle tree (Minecraft))
FR088_src.mdl:: res 120; https://www.thingiverse.com/thing:2369655 (Jungle tree (Minecraft))
FR088_tgt.mdl:: res 120; https://www.thingiverse.com/thing:2950608 (tree)
FR089_src.mdl:: res 120; geometric (cube)
FR089_tgt.mdl:: res 120; https://www.thingiverse.com/thing:2369655 (Jungle tree (Minecraft))
FR090_src.mdl:: res 120; https://www.thingiverse.com/thing:2987654 (Gloomhaven Tree with Leaves)
FR090_tgt.mdl:: res 120; geometric (cube)
FR091_src.mdl:: res 120; https://www.thingiverse.com/thing:182334 (Tyrannosaurus)
FR091_tgt.mdl:: res 120; https://www.thingiverse.com/thing:182327 (Triceratops)
FR092_src.mdl:: res 120; https://www.thingiverse.com/thing:182327 (Triceratops)
FR092_tgt.mdl:: res 120; https://www.thingiverse.com/thing:182334 (Tyrannosaurus)
FR093_src.mdl:: res 120; geometric (cube)
FR093_tgt.mdl:: res 120; https://www.thingiverse.com/thing:182327 (Triceratops)
FR094_src.mdl:: res 120; https://www.thingiverse.com/thing:182334 (Tyrannosaurus)
FR094_tgt.mdl:: res 120; geometric (cube)
FR095_src.mdl:: res 120; https://www.thingiverse.com/thing:2969621 (Chest)
FR095_tgt.mdl:: res 120; https://www.thingiverse.com/thing:4096 (Dragon)
FR096_src.mdl:: res 120; https://www.thingiverse.com/thing:4096 (Dragon)
FR096_tgt.mdl:: res 120; https://www.thingiverse.com/thing:2968243 (Gnomedalf)
FR097_src.mdl:: res 120; https://www.thingiverse.com/thing:2968243 (Gnomedalf)
FR097_tgt.mdl:: res 120; https://www.thingiverse.com/thing:2969621 (Chest)
FR098_src.mdl:: res 120; geometric (cube)
FR098_tgt.mdl:: res 120; https://www.thingiverse.com/thing:4096 (Dragon)
FR099_src.mdl:: res 130; https://www.thingiverse.com/thing:21637 (Duomo di Milano)
FR099_tgt.mdl:: res 130; https://www.thingiverse.com/thing:35798 (Reims Cathedral Kitset)
FR100_src.mdl:: res 150; https://www.thingiverse.com/thing:437576 (Piggy Bank)
FR100_tgt.mdl:: res 150; https://www.thingiverse.com/thing:1388237 (Wireframe Skull Pencil Holder (For The Love of Dog))
FR101_src.mdl:: res 150; geometric (cube)
FR101_tgt.mdl:: res 150; https://www.thingiverse.com/thing:437576 (Piggy Bank)
FR102_src.mdl:: res 150; https://www.thingiverse.com/thing:1388237 (Wireframe Skull Pencil Holder (For The Love of Dog))
FR102_tgt.mdl:: res 150; geometric (cube)
FR103_src.mdl:: res 160; https://www.thingiverse.com/thing:2969225 (Maker Coin)
FR103_tgt.mdl:: res 160; https://www.thingiverse.com/thing:2965524 (Spinner Huricane)
FR104_src.mdl:: res 160; https://www.thingiverse.com/thing:1423364 (Star Trek USS Enterprise Ultimate Collection)
FR104_tgt.mdl:: res 160; https://www.thingiverse.com/thing:1423364 (Star Trek USS Enterprise Ultimate Collection)
FR105_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR105_tgt.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR106_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR106_tgt.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR107_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR107_tgt.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR108_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR108_tgt.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR109_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR109_tgt.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR110_src.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR110_tgt.mdl:: res 180; https://www.thingiverse.com/thing:2829553 (Easter Eggs)
FR111_src.mdl:: res 200; https://www.thingiverse.com/thing:2942157 (clock)
FR111_tgt.mdl:: res 200; https://www.thingiverse.com/thing:2966619 (vw dali)
FR112_src.mdl:: res 200; https://www.thingiverse.com/thing:2972905 (Revolving Ring)
FR112_tgt.mdl:: res 200; https://www.thingiverse.com/thing:2967414 (Tesseract)
FR113_src.mdl:: res 200; geometric (cube)
FR113_tgt.mdl:: res 200; https://www.thingiverse.com/thing:2972905 (Revolving Ring)
FR114_src.mdl:: res 200; https://www.thingiverse.com/thing:2967414 (Tesseract)
FR114_tgt.mdl:: res 200; geometric (sphere)
FR115_src.mdl:: res 220; geometric (cube)
FR115_tgt.mdl:: res 220; https://www.thingiverse.com/thing:34343 (Rodin's The Thinker)
